transaction_id,issue,action
TXN-3A18EC8E23C1,FUTURE_DATE:2028-11-26 11:09:24,REJECTED
TXN-CF64F1781334,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-7917A430595C,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-48FC2C57664A,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-FDDC4639CF9E,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-748EBED24727,DUPLICATE,REJECTED
TXN-A57079279DE5,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-E13A12D8A1F8,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-A18B2FC8579D,DUPLICATE,REJECTED
TXN-D18202F03AA0,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-793B88A14662,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9E916F7C834F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-114F49C6297C,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-E9F8A8145A8D,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-26F959440C27,INVALID_AMOUNT:9999999.99,REJECTED
TXN-4465B9A360E7,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-080284BF8566,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-71735F0A4009,FUTURE_DATE:2028-09-21 01:10:24,REJECTED
TXN-4835A1A75B3E,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-CE67F5F66E9A,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-E42B962B53C4,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-5BE31972EBE9,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-07294BEAEBEF,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-30E1535AD0F0,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-843307928EB3,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9A0372EA6F37,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-2C52ACB9B53C,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-4951FFF2B739,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-BA3BBC0CCD86,INVALID_AMOUNT:-50.0,REJECTED
TXN-B41800177141,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-F6B08D8B9E18,FUTURE_DATE:2028-08-18 23:50:23,REJECTED
TXN-88CCEFC007FB,INVALID_AMOUNT:0.0,REJECTED
TXN-73F8507BC2D8,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-90637A4069BA,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-64406130F195,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-35D37D1F8DE4,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-0D910409ABF7,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-29E6552A7D81,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-FE8BE2552C2D,INVALID_AMOUNT:-50.0,REJECTED
TXN-9E561F50906F,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-A2B2C6F58A4D,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-312FF5175D96,DUPLICATE,REJECTED
TXN-FC334E1178D2,DUPLICATE,REJECTED
TXN-010335DBFDEB,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-96C524F1010F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-DF3D7C7E38B8,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9228F6449015,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-DB0452E5B809,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-772F9EA09B0E,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-A51A229E41D9,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-0D3D55224AF6,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-77B0309587BF,INVALID_AMOUNT:9999999.99,REJECTED
TXN-5019449FB11D,FUTURE_DATE:2028-04-29 15:41:36,REJECTED
TXN-58CB709AB858,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-41DEF1F297ED,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-E15014CCA6DE,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-4280BD54A4E7,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B8E166318D80,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-D11EC92F49E2,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B224B858A97B,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-43F815999D8C,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-E2857C55C241,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-CEEA22063983,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-C0032883CA95,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-7DC5AFDC1EBF,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-1DE13EA927ED,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9F684A08F369,FUTURE_DATE:2028-12-15 06:15:04,REJECTED
TXN-1277448BA1DC,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-C2354D25366B,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F32D505899C5,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-2D070859F040,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F96E43CD3F0D,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-CF44B3B1CF98,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-660AEAF7CA5E,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-090FCF67BDD9,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-6B2FFCBCE8C0,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9E2E6D6BEEF7,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-5557BFC08D4D,FUTURE_DATE:2028-11-22 17:53:11,REJECTED
TXN-808CE0E2ADD7,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-9BB8310D4DE3,INVALID_AMOUNT:0.0,REJECTED
TXN-6A853CCA9682,INVALID_AMOUNT:0.0,REJECTED
TXN-1DBEEC6C52E6,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-83F55E337DCF,INVALID_AMOUNT:0.0,REJECTED
TXN-6D164FB02A14,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-6CD3B025D33F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-439A39672E0F,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-EF622AE6746B,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-C39347EB8BB8,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-8C155C12336F,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-DEC0B91F212C,FUTURE_DATE:2028-12-28 04:53:37,REJECTED
TXN-AAA1884ABF0E,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-F2858B0FD969,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-59AC575B43DA,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-95111C776261,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F9B61FDA8AA3,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-1EC2D8AC1F07,FUTURE_DATE:2028-02-27 04:44:12,REJECTED
TXN-12D612D78A87,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-C3C7A3E54A9C,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9010C3E5001F,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY|IMPUTED_MERCHANT
TXN-91F4D9A5EA72,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-E46D0CE50FD8,INVALID_AMOUNT:0.0,REJECTED
TXN-F365A3D0C561,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-19C66B3BA6A6,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-846BB2721D71,FUTURE_DATE:2028-12-24 19:13:57,REJECTED
TXN-ABC0115889E6,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-DD0BB9321823,FUTURE_DATE:2028-09-11 00:28:19,REJECTED
TXN-C09408049003,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-FD0C76CD846B,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-CED3AC1155F4,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-2F0F0D3B02C7,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-DD08E88F75CF,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-8CA63C752C1D,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-B771DB791E79,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-AE64BD0D5A09,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9283AAA2A2E4,INVALID_AMOUNT:9999999.99,REJECTED
TXN-0302B0717441,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-A8FA8129D138,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-D9A4318DE56F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-BCD2D888AD3D,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-5510FEFEC4B6,FUTURE_DATE:2028-08-31 16:42:49,REJECTED
TXN-5E8F69761C01,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-04D798137C82,INVALID_AMOUNT:9999999.99,REJECTED
TXN-9CFEC1E3FB21,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F766EB0FD296,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-3C1D12E64BE3,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-8707BAE52CE7,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-3525D936EBCC,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-2D13F5BC4A9D,INVALID_AMOUNT:9999999.99,REJECTED
TXN-6169647F5576,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-DE259B361CCD,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-4E0D86C64735,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-901F96C67876,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-74F4FE6F77F6,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-D9D319F7BF6F,INVALID_AMOUNT:-50.0,REJECTED
TXN-0DB08327593B,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-1AE53D120F75,DUPLICATE,REJECTED
TXN-DB1E8517E13B,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-07ABA95F80E8,INVALID_AMOUNT:9999999.99,REJECTED
TXN-18A54C7F997E,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-ECC6B0D6591A,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-DBDBAB81B5A9,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-78FBB21BE522,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-088349E76239,INVALID_AMOUNT:0.0,REJECTED
TXN-D84A3C1E0A30,INVALID_AMOUNT:0.0,REJECTED
TXN-532905B53C77,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-024EBD828420,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-65A706D3F24D,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-2581ACC7F583,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-DF0C42103D08,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-E0A9E914B146,FUTURE_DATE:2028-10-03 06:14:40,REJECTED
TXN-C4462007DA7A,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-3D9A550F20C9,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-860CF2FF36CB,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-995F08AC948D,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-FC538E75EF4B,INVALID_AMOUNT:-50.0,REJECTED
TXN-AF3DA9F0592F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-AAA981EBDBCD,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-4DADB900784A,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-7FF55BA65A40,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-6227B3413D86,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-3EE497FD9F0C,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-FEBFC09CC9E9,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-36DD4EB3CD01,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-B1805487687A,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-975A738AEF92,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-BE45B1335E6E,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-331FAF2F0DF6,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-2B0023A5DADF,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-E1CDF2EEEFEF,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-3477246FA9F5,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9B9B4BF3CFBC,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-0BE549CEFFB1,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-DF5B017B2272,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-348EAD9D6521,INVALID_AMOUNT:9999999.99,REJECTED
TXN-094FB7A41953,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-917B7FABA135,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-EFA2F0E21DB3,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-7F88428C7C3D,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-D9CC8C52CDA3,INVALID_AMOUNT:9999999.99,REJECTED
TXN-DD97D503AFA9,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-77D63F2C9547,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-80604890FA73,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-2340A5DF8B34,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-64899B28811C,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-E4AF2D88E419,FUTURE_DATE:2028-09-10 04:06:07,REJECTED
TXN-4500F9A81674,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-188E92D43373,FUTURE_DATE:2028-08-17 06:09:40,REJECTED
TXN-5F5A55DE9113,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-E27970D71803,INVALID_AMOUNT:0.0,REJECTED
TXN-BFCBE35A7521,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B9BB066A62DD,INVALID_AMOUNT:-50.0,REJECTED
TXN-AF1BC63AFDBD,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-817E275F6CE6,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-51E55969D803,INVALID_AMOUNT:9999999.99,REJECTED
TXN-4D1E5397A29F,INVALID_AMOUNT:9999999.99,REJECTED
TXN-7A25250C7691,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-27733FF96A20,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B86BA0E117E1,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-BDD8445ADAA5,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-780EB653522F,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-F1F94E7CFCFA,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-697444AB224C,FUTURE_DATE:2028-05-08 13:15:31,REJECTED
TXN-441ADF1838E0,FUTURE_DATE:2028-10-23 03:21:14,REJECTED
TXN-F0D356D05628,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-2E93A041488C,INVALID_AMOUNT:-50.0,REJECTED
TXN-98366FCA6892,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-AB123FF3B2BC,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-97545F3D2B93,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-5A1897D18CD6,DUPLICATE,REJECTED
TXN-798895705831,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-00A5314B91CA,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-CDCCD238688A,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-487BB032873B,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-DDEC08F08D51,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-6E37A2BA5E5D,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-006D69A6F58B,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-93A20040CB99,DUPLICATE,REJECTED
TXN-942A1895DD3E,INVALID_AMOUNT:-50.0,REJECTED
TXN-C9BE75586C5B,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-62AFA64A6506,FUTURE_DATE:2028-09-08 01:14:02,REJECTED
TXN-9E482221DBE2,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-AA53E5D785E3,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-189F0633153D,INVALID_AMOUNT:-50.0,REJECTED
TXN-3C6D819BCC2E,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-81AE33934EB9,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-DB1C506F19C6,DUPLICATE,REJECTED
TXN-BAF507F4FACC,INVALID_AMOUNT:9999999.99,REJECTED
TXN-BAF507F4FACC,FUTURE_DATE:2028-05-18 00:44:47,REJECTED
TXN-59C5AC0BEBE9,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-0BD7CA07A153,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-0A4896E9C801,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-4B93117A0B8C,FUTURE_DATE:2028-01-17 21:22:02,REJECTED
TXN-6402F7552C3B,DUPLICATE,REJECTED
TXN-71EA117B37A4,INVALID_AMOUNT:0.0,REJECTED
TXN-A30F187C932F,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-90175112ABEF,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-767FDE0D20CA,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-05B9E1BB1F42,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-2E0073A7F963,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-89749BE6C156,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-31547261A35F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-0E29303A896C,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-A1E829F6B98D,INVALID_AMOUNT:0.0,REJECTED
TXN-F616FA6962B4,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-37E9CE97A4CC,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-44D06377F9C3,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-6E884868ABAE,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-1157374409B7,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-34F7926A08F8,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-251711430A5E,INVALID_AMOUNT:-50.0,REJECTED
TXN-D69ED87A38CB,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-9410F4B9036C,INVALID_AMOUNT:-50.0,REJECTED
TXN-D00D77A16D70,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-8CB967461307,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F27A0437E6C8,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY|IMPUTED_MERCHANT
TXN-9DB7B2391DC4,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-D8F5B9CEB01E,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-405720938108,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-4E905E712BCF,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-391546E8F83E,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-35C040C3E97A,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-3C7CAF422DC2,FUTURE_DATE:2028-08-02 12:30:41,REJECTED
TXN-DB381E658B71,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-862A48DC1173,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-BF4D4BB98EE8,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-D6F12B0AB9CC,DUPLICATE,REJECTED
TXN-47EF8EA788D2,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-433CB8BDEBBA,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-92AB7223BC16,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-813269A25480,FUTURE_DATE:2028-02-10 13:02:43,REJECTED
TXN-D9668254C10C,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-45CA128F86F8,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-B2B07438CEED,INVALID_AMOUNT:-50.0,REJECTED
TXN-D600FDF2ACC5,INVALID_AMOUNT:9999999.99,REJECTED
TXN-2A187E4BF36F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-A9AFA081C188,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-EF2F36725F85,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-C5104755609D,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-E697D39CB2B8,INVALID_AMOUNT:-50.0,REJECTED
TXN-937D4EDC112A,FUTURE_DATE:2028-04-06 21:35:24,REJECTED
TXN-5067AE3D4F03,INVALID_AMOUNT:0.0,REJECTED
TXN-7FCBB2D47343,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-ACC6ACB382B1,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B5664D24189B,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-0720ADE22E73,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-1336C48D61D1,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-C9B65C41792C,INVALID_AMOUNT:9999999.99,REJECTED
TXN-0F54B7CD2F81,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-0A4B5130F959,DUPLICATE,REJECTED
TXN-AA186A45F1CD,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-1987D26AF344,DUPLICATE,REJECTED
TXN-8D00D870C854,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-1B96268F9AD4,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-32D493F7DAD5,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-14C0D154098A,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-8BBC504D87C7,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-5AB1CFB819D5,INVALID_AMOUNT:-50.0,REJECTED
TXN-E18CDF93A330,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-314F1B042521,DUPLICATE,REJECTED
TXN-4CC4114F39D1,FUTURE_DATE:2028-08-24 22:49:17,REJECTED
TXN-E8014DDF1F12,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-CEBF2D8C7C1C,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-38E6CA96E326,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-B8C457D263E7,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-49D9ECCE659B,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-D29FD09B8F90,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9361527B0B1A,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-0D3D55224AF6,DUPLICATE,REJECTED
TXN-6DC9016A4AAA,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-58556DFF8592,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-EA1C8CE09793,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-AF22FBBF1AEE,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-4FFB0F33AB70,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-6A10FE06F34B,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-A72180D60EA0,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-D7305873E493,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-80EC52F4C290,DUPLICATE,REJECTED
TXN-C6526D9997BB,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-2326E5C5C184,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-639078430DDF,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-BF2FCC1469D3,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-149F4EA27A6D,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-A17D52004E25,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-8A58B0448135,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-4412AE26D2E2,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-2A99E387A382,INVALID_AMOUNT:-50.0,REJECTED
TXN-686DD2754A68,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-84115BCA33F3,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-95AD2B632B87,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-38FAF2AA4ABB,INVALID_AMOUNT:0.0,REJECTED
TXN-A4A59AAADDC9,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-0C08B4B2B2EA,INVALID_AMOUNT:0.0,REJECTED
TXN-79FF160E9B04,DUPLICATE,REJECTED
TXN-836DA95BD171,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
